student_id,image_path,face_index,embedding_json
231006601,C:\Users\Hero\Documents\sem6\adv.stat\Project\faces\231006601.0\img_001.jpg,1,"[-0.18811090290546417, 0.06647562980651855, 0.033560656011104584, -0.04893698915839195, -0.0821593627333641, 0.05073577165603638, -0.04536496847867966, -0.10939952731132507, 0.20818141102790833, -0.14717669785022736, 0.19789740443229675, 0.05950357764959335, -0.25646671652793884, -0.046494510024785995, 0.00041713938117027283, 0.1062198132276535, -0.18610043823719025, -0.15863841772079468, 0.020396336913108826, 0.016507143154740334, 0.054281771183013916, 0.003769906470552087, 0.045420777052640915, 0.11345353722572327, -0.16067364811897278, -0.4203249216079712, -0.08806508034467697, -0.14808571338653564, -0.013955691829323769, -0.05784754455089569, -0.045467525720596313, 0.05580088868737221, -0.18937423825263977, -0.004405733197927475, -0.027811143547296524, 0.09584218263626099, -0.01514618843793869, -0.015100916847586632, 0.21399278938770294, 0.05855138227343559, -0.21912194788455963, -0.037812769412994385, 0.00030083581805229187, 0.285474568605423, 0.17936556041240692, 0.023770619183778763, 0.04507843405008316, -0.05999993532896042, 0.035735078155994415, -0.2764676511287689, 0.0885246992111206, 0.18415603041648865, 0.06763248890638351, 0.02517680451273918, 0.0629344955086708, -0.17224670946598053, -0.013121921569108963, 0.07837091386318207, -0.15489600598812103, 0.048628345131874084, 0.0331675186753273, 0.005438528954982758, 0.06706507503986359, 0.008767329156398773, 0.25772371888160706, 0.1269298791885376, -0.12186004221439362, -0.04032337665557861, 0.15416252613067627, -0.15241993963718414, -0.03279189020395279, 0.05790228396654129, -0.16466732323169708, -0.23609328269958496, -0.23853985965251923, 0.02143227681517601, 0.4947294294834137, 0.19491882622241974, -0.14981362223625183, -0.003667280077934265, -0.19194062054157257, -0.07963398098945618, 0.10904581844806671, 0.08868356794118881, -0.020778212696313858, -0.061588604003190994, -0.05975010618567467, 0.061700500547885895, 0.2142634391784668, 0.07162859290838242, -0.02321440540254116, 0.21671395003795624, 0.052227601408958435, -0.0030108457431197166, 0.038086242973804474, 0.05364790931344032, -0.06786119192838669, -0.02737218141555786, -0.15246425569057465, -0.0403112918138504, -0.1316053718328476, -0.030606135725975037, -0.00020202575251460075, 0.1565990149974823, -0.24744006991386414, 0.11420205980539322, 0.06307823956012726, -0.09104261547327042, 0.01742919161915779, 0.10002486407756805, -0.12259223312139511, -0.09138260781764984, 0.09649002552032471, -0.2774452269077301, 0.14602267742156982, 0.19674457609653473, 0.039356011897325516, 0.1906680464744568, 0.013970185071229935, 0.06870695948600769, -0.017505783587694168, -0.06674587726593018, -0.1553019881248474, -0.0405622199177742, 0.061246223747730255, 0.0010942351073026657, 0.06309862434864044, 0.0055986191146075726]"
231006613,C:\Users\Hero\Documents\sem6\adv.stat\Project\faces\231006613.0\img_001.jpg,1,"[-0.083613321185112, 0.07800574600696564, 0.055045682936906815, -0.10061603039503098, -0.07253523916006088, -0.07399949431419373, -0.06309472024440765, -0.03878967463970184, 0.1701951026916504, -0.11668513715267181, 0.21075567603111267, -0.10806512087583542, -0.24823462963104248, 0.001800817670300603, -0.10803534835577011, 0.22624163329601288, -0.16032494604587555, -0.07496148347854614, -0.03436101973056793, 0.008075976744294167, 0.1336728036403656, -0.014267189428210258, -0.03116171434521675, 0.09799148887395859, -0.049636274576187134, -0.3351113200187683, -0.06228546425700188, -0.08531235158443451, -0.023759137839078903, -0.11067564785480499, 0.05177970603108406, 0.029169930145144463, -0.10891608893871307, -0.005900004878640175, -0.014273397624492645, 0.03660792484879494, -0.049101971089839935, -0.08959085494279861, 0.18316414952278137, 0.033868834376335144, -0.2230624258518219, -0.013789625838398933, 0.042642444372177124, 0.2183813899755478, 0.1502082645893097, 0.10234327614307404, 0.06859172135591507, -0.1263207495212555, 0.09670133888721466, -0.3210817873477936, -0.06826817989349365, 0.14031095802783966, 0.04523578658699989, 0.04840746894478798, 0.09283681213855743, -0.16565868258476257, 0.05893624946475029, 0.08735160529613495, -0.26198890805244446, 0.0634358674287796, 0.0057495031505823135, -0.004566817544400692, 0.004514208994805813, -0.06217716634273529, 0.20160338282585144, 0.08081046491861343, -0.16004899144172668, -0.09711261093616486, 0.20658816397190094, -0.2345895767211914, -0.06972447782754898, 0.07536035031080246, -0.046523772180080414, -0.24144913256168365, -0.29741305112838745, -0.10443535447120667, 0.3185501992702484, 0.1964469850063324, -0.12495893239974976, 0.04443971812725067, -0.09135113656520844, -0.04081280156970024, 0.023291774094104767, 0.09812057763338089, -0.0023739058524370193, -0.01312796026468277, -0.0744423195719719, -0.06661143898963928, 0.17479516565799713, -0.051585935056209564, 0.050026584416627884, 0.2883799374103546, 0.024349559098482132, 0.01129247061908245, -0.0834464579820633, 0.06452351063489914, -0.13141454756259918, 0.0039013021159917116, -0.06957165151834488, -0.043832648545503616, -0.026468997821211815, -0.03997991606593132, 0.01671578362584114, 0.08964639157056808, -0.2593512237071991, 0.15552890300750732, -0.05779893696308136, -0.017630314454436302, -0.048839177936315536, 0.0715605765581131, -0.08493354171514511, -0.008246148936450481, 0.15520191192626953, -0.23627759516239166, 0.12655282020568848, 0.26803240180015564, 0.051493290811777115, 0.0878111720085144, 0.083095982670784, 0.030398909002542496, 0.011915918439626694, -0.11066309362649918, -0.19617334008216858, -0.08928684890270233, -0.05540546402335167, -0.052859969437122345, -0.035879772156476974, 0.03176756203174591]"
231006688,C:\Users\Hero\Documents\sem6\adv.stat\Project\faces\231006688.0\img_001.jpg,1,"[-0.12759006023406982, -0.014740263111889362, 0.10104389488697052, 0.004555309657007456, -0.1531563252210617, -0.09709562361240387, -0.012022942304611206, 0.02368955686688423, 0.17445462942123413, -0.07416976988315582, 0.13679949939250946, -0.08280380815267563, -0.15829864144325256, -0.009908188134431839, 0.019193731248378754, 0.054700106382369995, -0.14127075672149658, -0.08224206417798996, 0.0027568191289901733, -0.06701310724020004, 0.08543532341718674, 0.06047849729657173, -0.030628126114606857, 0.03237844631075859, -0.18449096381664276, -0.3346010446548462, -0.06643876433372498, -0.15204136073589325, 0.020496252924203873, -0.08864308893680573, 0.02125583589076996, 0.11156904697418213, -0.114009328186512, -0.07337207347154617, 0.02584393322467804, 0.1894347220659256, -0.025302011519670486, -0.04189968481659889, 0.160625621676445, -0.028173744678497314, -0.12030037492513657, 0.013557547703385353, -0.021354762837290764, 0.28439658880233765, 0.11336815357208252, 0.09339801222085953, 0.014132379554212093, -0.025535985827445984, 0.16949860751628876, -0.29963913559913635, 0.10127773135900497, 0.1534421443939209, 0.030658388510346413, -0.00020177196711301804, 0.1712464690208435, -0.11439535021781921, 0.012215698137879372, 0.12417539209127426, -0.25603654980659485, 0.13281403481960297, 0.07584555447101593, 0.004851331934332848, 0.006298422813415527, -0.10551527887582779, 0.2086091935634613, 0.13267359137535095, -0.08519422262907028, -0.016635172069072723, 0.1246751919388771, -0.18347537517547607, -0.05507033318281174, 0.02279474399983883, -0.10184957087039948, -0.1831950843334198, -0.20402273535728455, 0.05880472809076309, 0.3838249146938324, 0.14366517961025238, -0.15314093232154846, 0.03337720036506653, 0.009177296422421932, -0.02492108941078186, 0.10104482620954514, 0.02720652148127556, -0.08482867479324341, 0.024092771112918854, -0.09887076914310455, 0.06128540635108948, 0.17604780197143555, 0.009291389025747776, 0.01471176277846098, 0.20068776607513428, -0.008237054571509361, -0.006092521827667952, 0.057090189307928085, -0.0700104758143425, -0.10550311207771301, -0.04662042111158371, -0.13264192640781403, -0.041147343814373016, 0.14368411898612976, -0.12882377207279205, -0.009402429684996605, 0.07646749168634415, -0.167715921998024, 0.11473124474287033, -0.07019912451505661, -0.04369542747735977, -0.036147892475128174, -0.024284468963742256, -0.17046838998794556, 0.04643494263291359, 0.22008898854255676, -0.18179884552955627, 0.19186000525951385, 0.0812816396355629, -0.019893761724233627, 0.18219050765037537, 0.03420701250433922, 0.04312315210700035, -0.026207711547613144, -0.01825602352619171, -0.12263930588960648, -0.06988158822059631, 0.051708467304706573, 0.01041022501885891, 0.0735318660736084, 0.027691170573234558]"
231006695,C:\Users\Hero\Documents\sem6\adv.stat\Project\faces\231006695.0\img_001.jpg,1,"[-0.13809734582901, 0.18263977766036987, -0.024529488757252693, 0.0016228591557592154, -0.021033521741628647, -0.08085144311189651, -0.05946081876754761, -0.1137063130736351, 0.14554446935653687, 0.045250054448843, 0.21900822222232819, -0.06379573792219162, -0.21996274590492249, -0.11021663248538971, 0.040392566472291946, 0.11336132884025574, -0.19881990551948547, -0.08194302767515182, -0.12549850344657898, -0.062069449573755264, 0.07806845754384995, -0.05967921018600464, 0.07283889502286911, 0.09740683436393738, -0.20342795550823212, -0.32653480768203735, -0.06767027080059052, -0.15006664395332336, 0.05252078175544739, -0.11283933371305466, 0.01542656496167183, -0.002558870241045952, -0.17249716818332672, -0.0832056850194931, 0.052454836666584015, 0.05810084193944931, -0.011236906051635742, 0.027794193476438522, 0.17478671669960022, -0.019451353698968887, -0.14326751232147217, 0.07182609289884567, 0.0787704735994339, 0.2918449342250824, 0.17838189005851746, 0.09105169773101807, 0.023810505867004395, -0.0717276930809021, 0.12429391592741013, -0.2421400249004364, 0.14878816902637482, 0.16658423840999603, 0.11838686466217041, 0.04934480041265488, 0.21884843707084656, -0.13281992077827454, 0.011412943713366985, 0.10594982653856277, -0.21374773979187012, 0.12299792468547821, 0.11807053536176682, 0.08004970848560333, -0.05594003573060036, -0.0792795941233635, 0.18781521916389465, 0.17003023624420166, -0.13544273376464844, -0.12336548417806625, 0.037841010838747025, -0.13968059420585632, -0.027172982692718506, 0.07205955684185028, -0.1011805534362793, -0.2133733183145523, -0.31927770376205444, 0.056839801371097565, 0.3621111512184143, 0.15610116720199585, -0.23708122968673706, 0.013444182462990284, -0.03789824992418289, -0.031139200553297997, 0.10926753282546997, -0.004647040739655495, -0.10606086254119873, -0.023345239460468292, -0.07729203999042511, 0.025463664904236794, 0.13325774669647217, -0.0009546410292387009, -0.018052421510219574, 0.24047714471817017, -0.010417729616165161, -0.0022904155775904655, -0.010149643756449223, -0.012610936537384987, -0.14540424942970276, -0.02851889282464981, -0.12455010414123535, -0.023686276748776436, 0.0341806560754776, -0.04234235733747482, -0.0022895708680152893, 0.01522073708474636, -0.15299907326698303, 0.06773627549409866, 0.05052190274000168, 0.011739319190382957, -0.04139174148440361, 0.12036639451980591, -0.20564666390419006, -0.061286117881536484, 0.12361524254083633, -0.30520522594451904, 0.2871062755584717, 0.15909603238105774, 0.009047964587807655, 0.03255033493041992, 0.06776643544435501, 0.037334345281124115, 0.047378312796354294, 0.08555829524993896, -0.02878301590681076, -0.050224460661411285, 0.054299890995025635, -0.0562974214553833, 0.005377039313316345, -0.008941225707530975]"
231006760,C:\Users\Hero\Documents\sem6\adv.stat\Project\faces\231006760.0\img_001.jpg,1,"[-0.11529294401407242, 0.0011775214225053787, -0.020302947610616684, -0.010298226028680801, -0.09659521281719208, -0.011698266491293907, -0.05335928872227669, -0.02286204695701599, 0.17863766849040985, -0.08750539273023605, 0.1181020513176918, -0.008422432467341423, -0.1975058913230896, 0.0878838449716568, -0.11634474992752075, 0.20539657771587372, -0.11983165144920349, -0.12845532596111298, 0.01151309534907341, -0.01236549112945795, 0.07553739100694656, -0.009724575094878674, 0.009622229263186455, 0.10362457484006882, -0.14468424022197723, -0.33884838223457336, -0.0930878072977066, -0.07245061546564102, -0.05286828428506851, -0.014963064342737198, 0.016524216160178185, 0.07083416730165482, -0.20243415236473083, 0.035597361624240875, 0.025807496160268784, 0.04223160445690155, -0.012886962853372097, -0.05419972166419029, 0.19631703197956085, 0.11816581338644028, -0.2630522549152374, -0.007479686755686998, 0.07654383778572083, 0.3400411009788513, 0.17248225212097168, 0.09030900150537491, 0.020419830456376076, -0.09605550765991211, 0.11382734030485153, -0.3043151795864105, 0.024054786190390587, 0.09983036667108536, 0.03658151254057884, -0.018126055598258972, 0.03484438359737396, -0.12336663901805878, 0.07840508222579956, 0.0838140919804573, -0.22136889398097992, 0.021683765575289726, 0.001818592194467783, 0.004322323948144913, -7.039960473775864e-05, -0.096711166203022, 0.2808246612548828, 0.10900067538022995, -0.13217242062091827, -0.04810469225049019, 0.19127964973449707, -0.20890328288078308, -0.003289835061877966, 0.05300753191113472, -0.0890440046787262, -0.25522637367248535, -0.35472118854522705, -0.028618894517421722, 0.44556155800819397, 0.17155835032463074, -0.11375503242015839, 0.09203897416591644, -0.011185570620000362, 0.003544929437339306, 0.10980501770973206, 0.1760319024324417, -0.054341092705726624, 0.011998259462416172, -0.07501847296953201, -0.022577904164791107, 0.2620105445384979, -0.019740521907806396, -0.011715885251760483, 0.20843341946601868, 0.030111588537693024, -0.03898775205016136, -0.0017544738948345184, 0.09983175992965698, -0.13488462567329407, -0.06480103731155396, -0.17249761521816254, -0.07019828259944916, -0.07731355726718903, 0.02293567731976509, -0.003705887123942375, 0.14997830986976624, -0.26019221544265747, 0.11034488677978516, -0.025458984076976776, -0.10659269243478775, -0.028009949252009392, 0.05385617911815643, -0.08700050413608551, -0.08322735875844955, 0.059688396751880646, -0.2264297902584076, 0.05017465725541115, 0.15912635624408722, 0.025566505268216133, 0.14585906267166138, 0.04283164069056511, 0.056174084544181824, -0.061465196311473846, -0.01218417938798666, -0.19683729112148285, -0.044673237949609756, 0.050609417259693146, -0.05700381100177765, 0.04671104997396469, 0.006166737526655197]"
231006766,C:\Users\Hero\Documents\sem6\adv.stat\Project\faces\231006766.0\img_001.jpg,1,"[-0.08426027745008469, 0.110258087515831, 0.05973411723971367, -0.037143804132938385, -0.049819305539131165, -0.054946817457675934, -0.010373149067163467, 0.02391911670565605, 0.1400851160287857, -0.0803322046995163, 0.17479468882083893, 0.009702885523438454, -0.24070952832698822, -0.06501147896051407, 0.018645457923412323, 0.11953163892030716, -0.1501857489347458, -0.14482316374778748, -0.08348095417022705, -0.11937245726585388, 0.05817442759871483, 0.04043689742684364, -0.031842976808547974, 0.05889122933149338, -0.21510526537895203, -0.29820847511291504, -0.07548685371875763, -0.047495730221271515, 0.006579202599823475, -0.10831504315137863, 0.008227424696087837, 0.04004446789622307, -0.14914833009243011, -0.06494619697332382, 0.01853688433766365, 0.10658115148544312, -0.15720202028751373, -0.10220779478549957, 0.22489824891090393, 0.095878966152668, -0.08374518901109695, -0.022441040724515915, 0.01742052659392357, 0.3589685261249542, 0.19800977408885956, 0.028670815750956535, 0.030631866306066513, -0.04992663487792015, 0.09483715891838074, -0.2872368097305298, 0.023950614035129547, 0.21401119232177734, 0.07884921133518219, 0.1565229743719101, 0.10153788328170776, -0.0552973598241806, 0.08277952671051025, 0.14022935926914215, -0.186773881316185, 0.039733219891786575, -0.003225428983569145, -0.12517736852169037, -0.022180166095495224, -0.07764452695846558, 0.2277347296476364, 0.03970666229724884, -0.13046251237392426, -0.07367594540119171, 0.12053225189447403, -0.1538311392068863, -0.1425560712814331, 0.05592279136180878, -0.060512397438287735, -0.16092504560947418, -0.29082047939300537, 0.07603272795677185, 0.352506548166275, 0.17991621792316437, -0.1794230192899704, 0.020234625786542892, -0.02816351130604744, -0.0991242527961731, 0.09792552143335342, 0.1034681648015976, -0.10958196222782135, -0.06519367545843124, -0.10187559574842453, 0.06653083860874176, 0.20666372776031494, 0.006091199815273285, -0.044189371168613434, 0.1605648547410965, 0.061385370790958405, 0.038902945816516876, 0.056642189621925354, 0.009493421763181686, -0.14717042446136475, 0.009099718183279037, -0.09786982834339142, -0.026225820183753967, 0.11404299736022949, -0.0879126638174057, -0.03225484490394592, 0.1169288232922554, -0.11439453810453415, 0.19779366254806519, 0.026521528139710426, -0.06264690309762955, -0.010169964283704758, -0.02276991307735443, -0.1892634630203247, -0.03353197127580643, 0.13141053915023804, -0.23271650075912476, 0.15990398824214935, 0.19268923997879028, 0.0017360113561153412, 0.10556270182132721, 0.11098021268844604, 0.04257865250110626, -0.05109141767024994, -0.019677799195051193, -0.1547243446111679, -0.07631749659776688, 0.06479228287935257, 0.011305613443255424, 0.08786385506391525, -0.022297613322734833]"
231006798,C:\Users\Hero\Documents\sem6\adv.stat\Project\faces\231006798.0\img_001.jpg,1,"[-0.06138521060347557, 0.09484269469976425, -0.08347716927528381, -0.037357646971940994, 0.012159043923020363, -0.04396860674023628, 0.003314770758152008, -0.06351187825202942, 0.23937685787677765, 0.007848264649510384, 0.18275314569473267, 0.04609571397304535, -0.16193875670433044, -0.11660536378622055, 0.021148525178432465, 0.12607863545417786, -0.10789785534143448, -0.06892815232276917, -0.1807500571012497, -0.08045420050621033, 0.02845047600567341, 0.003370717167854309, 0.012227573432028294, 0.11456348747015, -0.13701218366622925, -0.2760198712348938, -0.03659138083457947, -0.12327288091182709, 0.035291075706481934, -0.07954581826925278, 0.0037837382405996323, 0.030229484662413597, -0.2057957500219345, -0.12914633750915527, 0.029861152172088623, 0.03853614628314972, -0.04008523002266884, -0.04453637823462486, 0.2470024824142456, 0.022288009524345398, -0.14522075653076172, 0.05498760938644409, 0.011740358546376228, 0.2578010559082031, 0.16238416731357574, 0.008592261001467705, 0.05354482680559158, -0.1312459409236908, 0.18146982789039612, -0.25537803769111633, 0.11086327582597733, 0.10512325167655945, 0.06848940253257751, 0.05613093823194504, 0.0674644261598587, -0.16268418729305267, -0.00041875429451465607, 0.1713828444480896, -0.2894638180732727, 0.11652626097202301, 0.011176792904734612, -0.049329791218042374, -0.11892478168010712, -0.04737924411892891, 0.19048108160495758, 0.1986086517572403, -0.11394566297531128, -0.099766306579113, 0.1980983167886734, -0.12757480144500732, 0.060096487402915955, 0.06928041577339172, -0.05733877047896385, -0.25481078028678894, -0.2852556109428406, 0.12086448073387146, 0.4071187973022461, 0.16322576999664307, -0.20788191258907318, 0.00999678485095501, -0.10325402021408081, -0.009627822786569595, 0.11840533465147018, 0.02883114665746689, -0.0829974040389061, -0.05204823613166809, -0.02961685322225094, 0.07511588931083679, 0.1969822496175766, 0.04746240749955177, -0.04220587760210037, 0.2658705413341522, 0.03581554815173149, 0.004568823613226414, 0.011903874576091766, 0.0654619038105011, -0.0846235454082489, -0.010097146034240723, -0.13680905103683472, 0.037542782723903656, 0.09869004040956497, -0.06535442173480988, 0.07384724915027618, 0.061963535845279694, -0.14003920555114746, 0.10781777650117874, 0.05438949912786484, -0.014512808993458748, 0.04612012580037117, 0.05252416804432869, -0.12280885130167007, -0.09648583829402924, 0.1509091556072235, -0.22249232232570648, 0.2713104486465454, 0.09166720509529114, 0.03462153673171997, 0.1549091339111328, 0.03315821662545204, 0.10319739580154419, 0.03447027876973152, -0.05921284109354019, -0.14394444227218628, 0.0042525604367256165, 0.0927523821592331, 0.028097575530409813, 0.0679979994893074, 0.03835396096110344]"
231006822,C:\Users\Hero\Documents\sem6\adv.stat\Project\faces\231006822.0\img_001.jpg,1,"[-0.10406690090894699, 0.1669175922870636, 0.06564643234014511, -0.04385868087410927, -0.07146407663822174, -0.003769607748836279, -0.045088618993759155, -0.11156964302062988, 0.16963331401348114, -0.07630324363708496, 0.21247464418411255, -0.06474807858467102, -0.22202470898628235, -0.09119191765785217, -0.005505498964339495, 0.13833342492580414, -0.10088787972927094, -0.0773576945066452, -0.1653170883655548, -0.03739720955491066, 0.07829498499631882, 0.06715116649866104, 0.08671087771654129, 0.053515154868364334, -0.13582801818847656, -0.4412791430950165, -0.10534483939409256, -0.07684223353862762, 0.036438390612602234, -0.1178431361913681, -0.022349771112203598, 0.025182994082570076, -0.2091112583875656, -0.04906529188156128, -0.0023640431463718414, 0.046140991151332855, 0.012043261900544167, -0.027180135250091553, 0.08372404426336288, 0.05868469923734665, -0.1795685887336731, 0.038259781897068024, 0.05330514907836914, 0.21579928696155548, 0.17109203338623047, 0.09134168177843094, 0.048878058791160583, -0.09687519073486328, 0.045430831611156464, -0.17573785781860352, 0.06462054699659348, 0.12556487321853638, 0.03148571029305458, 0.06448023021221161, 0.13555575907230377, -0.11749928444623947, 0.05394875258207321, 0.0939490795135498, -0.22849656641483307, 0.06418618559837341, 0.058169055730104446, -0.009277811273932457, -0.017846301198005676, 0.04333150386810303, 0.20203876495361328, 0.06517533212900162, -0.11386052519083023, -0.044356103986501694, 0.10920640081167221, -0.14808310568332672, 0.04716305434703827, 0.012028095312416553, -0.07404386252164841, -0.20654872059822083, -0.26570379734039307, 0.08277833461761475, 0.47295525670051575, 0.18750901520252228, -0.21916766464710236, 0.04066064581274986, -0.10241611301898956, -0.07773051410913467, 0.03729964420199394, 0.0757986530661583, -0.1416180282831192, 0.053863681852817535, -0.09913136810064316, 0.0884954035282135, 0.14311467111110687, 0.04817667603492737, 0.0567610003054142, 0.3840569853782654, 0.024889852851629257, -0.0033074012026190758, 0.050057925283908844, 0.03989453613758087, -0.1827963888645172, -0.06668979674577713, -0.09170564264059067, -0.08198412507772446, 0.029998112469911575, -0.10959998518228531, -0.023065609857439995, 0.04523889720439911, -0.21994195878505707, 0.1746704876422882, 0.011689797043800354, -0.05381857603788376, -0.029705438762903214, 0.04224223271012306, -0.0693284347653389, -0.07063838839530945, 0.11150315403938293, -0.23118484020233154, 0.10969102382659912, 0.18181590735912323, 0.0711469054222107, 0.18866974115371704, 0.09073960781097412, 0.09074289351701736, 0.041265979409217834, -0.030696241185069084, -0.03859613835811615, -0.06486590951681137, 0.06644529849290848, -0.061318621039390564, 0.05235316604375839, 0.03714229539036751]"
231006844,C:\Users\Hero\Documents\sem6\adv.stat\Project\faces\231006844.0\img_001.jpg,1,"[-0.10906849801540375, 0.08926914632320404, 0.03396935015916824, -0.019790183752775192, -0.05162028223276138, -0.022927509620785713, 0.005817389115691185, 0.03188544139266014, 0.1952304095029831, -0.06555327773094177, 0.14772966504096985, -0.01684124767780304, -0.16892169415950775, -0.009693928062915802, 0.022063523530960083, 0.15991632640361786, -0.14886333048343658, -0.1025039479136467, -0.05929947644472122, -0.009718161076307297, 0.07024125754833221, 0.04675547033548355, -0.027262406423687935, 0.12886875867843628, -0.14949265122413635, -0.39383840560913086, -0.0563497468829155, -0.1293380856513977, -0.031703606247901917, -0.07381296157836914, -0.002547510899603367, 0.1390281319618225, -0.08055391907691956, -0.050056375563144684, 0.030035044997930527, 0.10966107249259949, -0.0443037673830986, -0.04166638106107712, 0.22549793124198914, 0.09958824515342712, -0.1732153296470642, 0.0500904843211174, 0.044758766889572144, 0.3879932165145874, 0.17308343946933746, 0.05566629767417908, 0.040830716490745544, -0.011068678461015224, 0.16258348524570465, -0.24091903865337372, 0.027804464101791382, 0.1495351344347, 0.05387179180979729, 0.10774058103561401, 0.09757113456726074, -0.08874664455652237, 0.07072770595550537, 0.0837431401014328, -0.2583414316177368, 0.10830724984407425, 0.03782007470726967, -0.07549025118350983, 0.03353211283683777, -0.04601479321718216, 0.24958713352680206, 0.10557420551776886, -0.11761762201786041, -0.033614322543144226, 0.11153073608875275, -0.13989126682281494, -0.06838694959878922, 0.012543386779725552, -0.1701856553554535, -0.18381328880786896, -0.22962512075901031, 0.06146723031997681, 0.38358718156814575, 0.17844165861606598, -0.1520305871963501, 0.02703431248664856, -0.01429162360727787, -0.06938113272190094, 0.1172638013958931, 0.14090189337730408, -0.06320660561323166, -0.05238823592662811, -0.04279527813196182, 0.054771993309259415, 0.2149779051542282, 0.06935941427946091, -0.03319096565246582, 0.23582249879837036, 0.019790776073932648, -0.0025859856978058815, 0.019284265115857124, -0.007242495194077492, -0.11293350160121918, -0.01299675740301609, -0.14782162010669708, -0.04917532205581665, 0.027385257184505463, -0.0859520435333252, 0.018167877569794655, 0.08844342082738876, -0.19554436206817627, 0.13677285611629486, 0.005280847195535898, 0.02898908406496048, 0.0120509322732687, 0.11260814964771271, -0.18676447868347168, -0.023823166266083717, 0.14463314414024353, -0.15416865050792694, 0.18376664817333221, 0.13744255900382996, 0.04756923019886017, 0.089697927236557, 0.07116499543190002, 0.05238773673772812, -0.023242641240358353, -0.016801899299025536, -0.1419248729944229, -0.0253605917096138, 0.11853154748678207, 0.03923661261796951, 0.10807327926158905, 0.010283656418323517]"
231006856,C:\Users\Hero\Documents\sem6\adv.stat\Project\faces\231006856.0\img_001.jpg,1,"[-0.16267241537570953, 0.04470406100153923, 0.03497549518942833, -0.08472135663032532, -0.059515904635190964, 0.024141699075698853, -0.0872320681810379, -0.06355550140142441, 0.14828063547611237, -0.1740218549966812, 0.3068586587905884, 0.046559691429138184, -0.2242269515991211, -0.07041943073272705, 0.01805466040968895, 0.11402781307697296, -0.1601291000843048, -0.148235023021698, -0.010843439027667046, -0.11404752731323242, 0.01362544298171997, 0.08081917464733124, -0.014271453954279423, 0.07429561764001846, -0.1636718511581421, -0.4188750088214874, -0.09162484109401703, -0.10482719540596008, -0.0012444108724594116, -0.050963401794433594, 0.022854510694742203, 0.05080752819776535, -0.1540517807006836, -0.0007908903062343597, 0.025278795510530472, 0.08515692502260208, -0.02110304869711399, -0.0684044286608696, 0.18497730791568756, 0.03416277840733528, -0.13970966637134552, 0.025936666876077652, 0.06740958988666534, 0.3038167655467987, 0.13808706402778625, 0.05166301131248474, 0.09749973565340042, -0.08715450763702393, 0.1381579339504242, -0.249904066324234, 0.11438606679439545, 0.14807656407356262, 0.09447158873081207, 0.08214142918586731, 0.033394116908311844, -0.15539151430130005, 0.008451245725154877, 0.12591953575611115, -0.16344980895519257, 0.07285913825035095, 0.011359061114490032, -0.01721581444144249, 0.013293232768774033, 0.0038067596033215523, 0.3060711920261383, 0.13340415060520172, -0.14022007584571838, -0.12813229858875275, 0.18983769416809082, -0.11889445036649704, -0.12330418825149536, 0.060435451567173004, -0.15870796144008636, -0.19977962970733643, -0.22302845120429993, 0.12535986304283142, 0.3582983613014221, 0.13296383619308472, -0.133121520280838, 0.09337183088064194, -0.11453667283058167, -0.037481654435396194, 0.021511109545826912, 0.10436219722032547, -0.061961349099874496, -0.06072906404733658, -0.06354418396949768, 0.05001840740442276, 0.30096524953842163, 0.0659930408000946, -0.05826737731695175, 0.26267755031585693, 0.03770480677485466, 0.021711062639951706, 0.09544789046049118, 0.11355387419462204, -0.125768780708313, -0.035331111401319504, -0.11250559985637665, -0.0627611055970192, 0.06014709919691086, -0.02816839888691902, -0.0105515755712986, 0.1235748827457428, -0.2632361948490143, 0.2653900682926178, -0.05183742940425873, -0.013868438079953194, 0.0478389635682106, 0.037976332008838654, -0.033784762024879456, -0.008388013578951359, 0.10348157584667206, -0.25507164001464844, 0.21803714334964752, 0.13435038924217224, 0.16223227977752686, 0.2514512538909912, 0.08999767899513245, 0.023206809535622597, 0.006223402917385101, -0.08099048584699631, -0.19912481307983398, -0.1089678630232811, 0.0580073781311512, -0.005820164456963539, 0.073211669921875, 0.061811015009880066]"
